energy,results
0.1,0.500072822558149
0.11991991991991993,0.5000728810359482
0.13983983983983983,0.5000681888339702
0.15975975975975976,0.5000631000884738
0.17967967967967968,0.5000552552575052
0.1995995995995996,0.5000457315965808
0.21951951951951953,0.5000379841801568
0.23943943943943943,0.5000276241613228
0.2593593593593594,0.5000441854699502
0.2792792792792793,0.5000217100389763
0.29919919919919924,0.5000372921444725
0.3191191191191191,0.5000328899357759
0.33903903903903904,0.5000118070457522
0.3589589589589589,0.5000348865907628
0.37887887887887883,0.49999474483304146
0.39879879879879876,0.5000234535592597
0.4187187187187187,0.5000202724069044
0.4386386386386386,0.5000357964564598
0.45855855855855854,0.4999770699860814
0.47847847847847846,0.5000096910382437
0.4983983983983984,0.49999913371659066
0.5183183183183183,0.5000118190616774
0.5382382382382382,0.4999927880972654
0.5581581581581582,0.4999816823011121
0.5780780780780781,0.5000050271714066
0.597997997997998,0.5000051896363479
0.6179179179179178,0.4999744325061776
0.6378378378378378,0.5000082482136049
0.6577577577577577,0.5000334199072929
0.6776776776776776,0.5000172343622242
0.6975975975975975,0.5000263120384629
0.7175175175175175,0.49996884296584904
0.7374374374374374,0.49992276734987806
0.7573573573573573,0.4999925237816531
0.7772772772772772,0.49999186410788243
0.7971971971971972,0.5000447663291101
0.8171171171171171,0.500044342883995
0.837037037037037,0.4999821245913309
0.856956956956957,0.5000606120926183
0.8768768768768769,0.49997105700513805
0.8967967967967968,0.5000240184108129
0.9167167167167166,0.4999570213333206
0.9366366366366365,0.49994509996488196
0.9565565565565565,0.500018965226002
0.9764764764764764,0.4999571246299919
0.9963963963963963,0.4999960703861183
1.0163163163163162,0.4999474119672959
1.0362362362362363,0.4998781863532323
1.056156156156156,0.4999396369050788
1.0760760760760761,0.49997728684256415
1.095995995995996,0.4999200821698434
1.115915915915916,0.5000451694772406
1.1358358358358358,0.4999572932823923
1.1557557557557558,0.49996237494722284
1.1756756756756757,0.4998662612590957
1.1955955955955957,0.49997955671464944
1.2155155155155155,0.49998252323535225
1.2354354354354355,0.4999845405215552
1.2553553553553554,0.49998125946936406
1.2752752752752754,0.49994037362979055
1.2951951951951952,0.5000822839518049
1.3151151151151153,0.4999832580731605
1.335035035035035,0.49999354388695016
1.354954954954955,0.5000348106372169
1.374874874874875,0.5000426478398481
1.3947947947947947,0.49993192994328617
1.4147147147147148,0.49992620766939444
1.4346346346346346,0.49994155891158853
1.4545545545545546,0.5000626215194339
1.4744744744744744,0.49981863897081547
1.4943943943943945,0.499977236933908
1.5143143143143143,0.5000124105884031
1.5342342342342343,0.4999823147679266
1.5541541541541541,0.500006550042897
1.5740740740740742,0.49998007902920616
1.593993993993994,0.49991073705788314
1.613913913913914,0.49998572780243594
1.6338338338338338,0.4999839331434618
1.6537537537537539,0.4998714129873532
1.6736736736736737,0.4999300066925955
1.6935935935935937,0.4999190221374863
1.7135135135135136,0.500004101333927
1.7334334334334334,0.49985804634381964
1.7533533533533534,0.49997607059602833
1.7732732732732732,0.4999744272610178
1.7931931931931933,0.5000562466632811
1.813113113113113,0.4999773315885173
1.833033033033033,0.49984156024969745
1.852952952952953,0.5000214127655725
1.872872872872873,0.49988189348923495
1.8927927927927928,0.5000010710932018
1.9127127127127128,0.4999085379803064
1.9326326326326326,0.4998662010841266
1.9525525525525527,0.49988510087870225
1.9724724724724725,0.49993864390904547
1.9923923923923925,0.49993425584395146
2.012312312312312,0.4998276093857494
2.032232232232232,0.4997614195308919
2.052152152152152,0.49981989796810555
2.072072072072072,0.49981377435010144
2.091991991991992,0.4998815019764874
2.111911911911912,0.4998342899627806
2.131831831831832,0.49964442442416396
2.151751751751752,0.4999779323421852
2.1716716716716715,0.49985966118538344
2.1915915915915916,0.49983016088841503
2.2115115115115116,0.4997693378725118
2.2314314314314316,0.4998012777994599
2.2513513513513512,0.49991385615066275
2.2712712712712713,0.4997894891754553
2.2911911911911913,0.49986409153292044
2.3111111111111113,0.4997921329318493
2.331031031031031,0.4997308082187337
2.350950950950951,0.4997482751647989
2.370870870870871,0.4997348554398021
2.3907907907907906,0.49973706408161633
2.4107107107107106,0.4997144500668265
2.4306306306306307,0.49973778916585504
2.4505505505505507,0.499631778078378
2.4704704704704703,0.49965904669088085
2.4903903903903903,0.49965525311830605
2.5103103103103104,0.49951694215817904
2.5302302302302304,0.4997426534777487
2.55015015015015,0.49967225337964594
2.57007007007007,0.49969775584004383
2.58998998998999,0.49959740451622003
2.60990990990991,0.4995292020269169
2.6298298298298297,0.49959194767843784
2.6497497497497497,0.4995606550435803
2.66966966966967,0.49964715449042485
2.6895895895895894,0.4996002233597327
2.7095095095095094,0.49965137747781757
2.7294294294294295,0.4995300450565969
2.7493493493493495,0.4994969022441698
2.769269269269269,0.4994602030852675
2.789189189189189,0.4994359215363932
2.809109109109109,0.49941303605570775
2.829029029029029,0.49942734229112995
2.848948948948949,0.4993745503964003
2.868868868868869,0.4993752618988963
2.888788788788789,0.4993470009158759
2.908708708708709,0.49934917343192303
2.9286286286286285,0.49927598664098816
2.9485485485485485,0.499276695367746
2.9684684684684686,0.49923909302986796
2.988388388388388,0.4992688599634981
3.008308308308308,0.49923325174321
3.0282282282282282,0.49918668205196465
3.0481481481481483,0.49907883377015194
3.068068068068068,0.49926115762376766
3.087987987987988,0.49911869890712823
3.107907907907908,0.499091944583322
3.127827827827828,0.49906418174020384
3.1477477477477476,0.4990308916600494
3.1676676676676676,0.49904368578614977
3.1875875875875876,0.4989731528581562
3.2075075075075077,0.4989873730812818
3.2274274274274273,0.49889226762893085
3.2473473473473473,0.4988588437263703
3.2672672672672673,0.49884299250580605
3.2871871871871874,0.4987498524016137
3.307107107107107,0.49872723355813176
3.327027027027027,0.49877311860072804
3.346946946946947,0.4987069778977663
3.3668668668668666,0.4986459551674084
3.3867867867867867,0.49864303139441274
3.4067067067067067,0.49858503740336446
3.4266266266266268,0.49852779122887586
3.4465465465465464,0.49845834711341575
3.4664664664664664,0.49841424184007793
3.4863863863863864,0.4984015547402451
3.5063063063063065,0.4983875188013757
3.526226226226226,0.49829583124719395
3.546146146146146,0.49826265396007513
3.566066066066066,0.4982258389463166
3.585985985985986,0.49819468393289373
3.6059059059059058,0.4981453610072514
3.625825825825826,0.4980717113345653
3.645745745745746,0.4980552270443474
3.6656656656656654,0.4979956249556108
3.6855855855855855,0.49800811244893856
3.7055055055055055,0.49790712727385755
3.7254254254254255,0.4978383928869698
3.745345345345345,0.4977864124107259
3.765265265265265,0.49770566790291904
3.785185185185185,0.4976697527590157
3.8051051051051052,0.4976180998557202
3.825025025025025,0.4975646659826927
3.844944944944945,0.4974869976309614
3.864864864864865,0.49742157661816344
3.884784784784785,0.49751654503458487
3.9047047047047045,0.4973209640294048
3.9246246246246246,0.49726843798711035
3.9445445445445446,0.4971862194772582
3.964464464464464,0.49713786602650245
3.9843843843843842,0.4970913246323949
4.004304304304304,0.4970235727092768
4.024224224224224,0.4969889072117451
4.044144144144144,0.4969435010499987
4.0640640640640635,0.4968154345401843
4.083983983983984,0.496755588397664
4.103903903903904,0.4966801569266161
4.123823823823823,0.49662095402909656
4.143743743743744,0.4965122398944337
4.163663663663663,0.4964661677860162
