dm2,tan2theta,chi2
9.999999999999999e-06,0.3,135.30998626908217
9.999999999999999e-06,0.3333333333333333,109.74551173308085
9.999999999999999e-06,0.36666666666666664,104.21195191966999
9.999999999999999e-06,0.4,96.22916679882022
9.999999999999999e-06,0.43333333333333335,97.86063377742336
9.999999999999999e-06,0.4666666666666667,94.87827530800553
9.999999999999999e-06,0.5,106.27271889407095
9.999999999999999e-06,0.5333333333333333,119.12356480973266
9.999999999999999e-06,0.5666666666666667,133.02850957523393
9.999999999999999e-06,0.6,132.9407078872054
1.2915496650148827e-05,0.3,101.13182498966935
1.2915496650148827e-05,0.3333333333333333,97.31961951868433
1.2915496650148827e-05,0.36666666666666664,97.84292486246594
1.2915496650148827e-05,0.4,104.30489054580973
1.2915496650148827e-05,0.43333333333333335,101.95686010644643
1.2915496650148827e-05,0.4666666666666667,109.71941546794459
1.2915496650148827e-05,0.5,107.25109995990684
1.2915496650148827e-05,0.5333333333333333,122.56215569380936
1.2915496650148827e-05,0.5666666666666667,145.42872944096058
1.2915496650148827e-05,0.6,140.09779752470217
1.6681005372000593e-05,0.3,109.94518394339754
1.6681005372000593e-05,0.3333333333333333,116.66648676545614
1.6681005372000593e-05,0.36666666666666664,116.77753901428497
1.6681005372000593e-05,0.4,120.56068934054947
1.6681005372000593e-05,0.43333333333333335,122.49198596563946
1.6681005372000593e-05,0.4666666666666667,138.0990060369541
1.6681005372000593e-05,0.5,145.5676499970823
1.6681005372000593e-05,0.5333333333333333,150.76420861134451
1.6681005372000593e-05,0.5666666666666667,175.57140581836646
1.6681005372000593e-05,0.6,174.42343520174782
2.154434690031882e-05,0.3,132.97233343355788
2.154434690031882e-05,0.3333333333333333,140.5088021555347
2.154434690031882e-05,0.36666666666666664,148.5607510518835
2.154434690031882e-05,0.4,155.19452980096224
2.154434690031882e-05,0.43333333333333335,165.22685418151244
2.154434690031882e-05,0.4666666666666667,168.4927346166573
2.154434690031882e-05,0.5,181.07718469757233
2.154434690031882e-05,0.5333333333333333,197.35223018520583
2.154434690031882e-05,0.5666666666666667,173.53108155758744
2.154434690031882e-05,0.6,217.8861871090391
2.7825594022071256e-05,0.3,168.78518725121512
2.7825594022071256e-05,0.3333333333333333,180.362747426448
2.7825594022071256e-05,0.36666666666666664,194.48183443730062
2.7825594022071256e-05,0.4,203.0927825218994
2.7825594022071256e-05,0.43333333333333335,199.1019510748701
2.7825594022071256e-05,0.4666666666666667,211.5383402085809
2.7825594022071256e-05,0.5,214.00094911477171
2.7825594022071256e-05,0.5333333333333333,219.28611735898554
2.7825594022071256e-05,0.5666666666666667,236.0331436108614
2.7825594022071256e-05,0.6,234.6678959048499
3.5938136638046256e-05,0.3,217.04197363837864
3.5938136638046256e-05,0.3333333333333333,225.5143741306235
3.5938136638046256e-05,0.36666666666666664,240.22491342073525
3.5938136638046256e-05,0.4,235.44647395087432
3.5938136638046256e-05,0.43333333333333335,237.355198912549
3.5938136638046256e-05,0.4666666666666667,249.96522452431176
3.5938136638046256e-05,0.5,245.67353676861038
3.5938136638046256e-05,0.5333333333333333,249.72291945362429
3.5938136638046256e-05,0.5666666666666667,259.59677087248906
3.5938136638046256e-05,0.6,268.5442957651115
4.6415888336127825e-05,0.3,271.85657604624294
4.6415888336127825e-05,0.3333333333333333,267.2408991670446
4.6415888336127825e-05,0.36666666666666664,276.2060481719051
4.6415888336127825e-05,0.4,278.0850766350561
4.6415888336127825e-05,0.43333333333333335,279.6246639181279
4.6415888336127825e-05,0.4666666666666667,281.084329349251
4.6415888336127825e-05,0.5,288.2858121593176
4.6415888336127825e-05,0.5333333333333333,279.2323176975303
4.6415888336127825e-05,0.5666666666666667,294.71962613976785
4.6415888336127825e-05,0.6,295.06246516098776
5.994842503189409e-05,0.3,292.5956142981314
5.994842503189409e-05,0.3333333333333333,296.3006759412814
5.994842503189409e-05,0.36666666666666664,304.5218911096874
5.994842503189409e-05,0.4,303.1797508307469
5.994842503189409e-05,0.43333333333333335,303.31895331884175
5.994842503189409e-05,0.4666666666666667,302.4329515342728
5.994842503189409e-05,0.5,299.79698311251514
5.994842503189409e-05,0.5333333333333333,305.0504150317997
5.994842503189409e-05,0.5666666666666667,306.9507848903666
5.994842503189409e-05,0.6,307.66805830196864
7.742636826811277e-05,0.3,311.4533639888309
7.742636826811277e-05,0.3333333333333333,311.06969199869087
7.742636826811277e-05,0.36666666666666664,310.44909595615405
7.742636826811277e-05,0.4,312.8661312117841
7.742636826811277e-05,0.43333333333333335,310.28334494456624
7.742636826811277e-05,0.4666666666666667,311.20181687475855
7.742636826811277e-05,0.5,312.5390779414637
7.742636826811277e-05,0.5333333333333333,317.6626282420015
7.742636826811277e-05,0.5666666666666667,311.5767192454623
7.742636826811277e-05,0.6,314.37894706686905
9.999999999999999e-05,0.3,314.696935569496
9.999999999999999e-05,0.3333333333333333,315.6129941445353
9.999999999999999e-05,0.36666666666666664,317.2880731407114
9.999999999999999e-05,0.4,316.79717768333353
9.999999999999999e-05,0.43333333333333335,320.1477806340502
9.999999999999999e-05,0.4666666666666667,315.8921698070796
9.999999999999999e-05,0.5,320.3952339085029
9.999999999999999e-05,0.5333333333333333,318.7848060749954
9.999999999999999e-05,0.5666666666666667,321.0840009580325
9.999999999999999e-05,0.6,319.25731058564884
