energy,results
0.001,0.5060312351596842
0.1525050505050505,0.5046449233671152
0.304010101010101,0.5030096336469947
0.45551515151515154,0.5023576571407083
0.607020202020202,0.501832759953797
0.7585252525252525,0.500549335918039
0.9100303030303031,0.4986014242417881
1.0615353535353533,0.4994472482390364
1.213040404040404,0.493751852447051
1.3645454545454545,0.4952509547733988
1.5160505050505049,0.4932343709703095
1.6675555555555555,0.4903910134665039
1.819060606060606,0.4899079981915029
1.9705656565656564,0.490684842213529
2.1220707070707068,0.4885205059256492
2.2735757575757574,0.48521238234350894
2.425080808080808,0.48137281300291535
2.5765858585858585,0.4838780595746535
2.728090909090909,0.47684885785244735
2.8795959595959593,0.47998667907034526
3.03110101010101,0.4767166834200201
3.1826060606060604,0.47968244407776295
3.334111111111111,0.4715741291925231
3.4856161616161616,0.46566477705352916
3.637121212121212,0.464412668260999
3.7886262626262623,0.46070559830405566
3.940131313131313,0.45793872828297444
4.091636363636364,0.4556758454156783
4.243141414141414,0.4531761535153437
4.394646464646465,0.45153628491457104
4.546151515151515,0.44906911518302284
4.697656565656566,0.44703231654283165
4.8491616161616165,0.44504201556910594
5.000666666666667,0.4435417054832889
5.152171717171718,0.4397489286947656
5.303676767676768,0.4372885703428512
5.455181818181819,0.43194518071314414
5.606686868686869,0.4298620838142185
5.758191919191919,0.4278781596471569
5.90969696969697,0.42691916383746903
6.06120202020202,0.42184376737935125
6.212707070707071,0.42098870048804277
6.364212121212121,0.4211288235145369
6.515717171717172,0.41533472385005005
6.667222222222223,0.41508276690923723
6.818727272727273,0.411366791927291
6.970232323232324,0.4145266110481966
7.121737373737374,0.40943532666093735
7.273242424242425,0.4085824435261933
7.424747474747475,0.40444063956201526
7.576252525252525,0.4033913076637636
7.727757575757576,0.40001812248603025
7.879262626262626,0.39726030391710254
8.030767676767676,0.39644037769665613
8.182272727272727,0.3959811520276639
8.333777777777778,0.39243254893838214
8.485282828282827,0.39152180167621053
8.636787878787878,0.3916484916853111
8.788292929292929,0.3880180286407411
8.939797979797978,0.3933441182711862
9.09130303030303,0.39097956029136627
9.24280808080808,0.3896821704085094
9.394313131313131,0.3831165940201842
9.54581818181818,0.38060951989665026
9.697323232323232,0.3799872371043689
9.848828282828283,0.37885153885666445
10.000333333333332,0.3826400116609041
10.151838383838383,0.3779062569936411
10.303343434343434,0.3774996484602162
10.454848484848485,0.3743889871328539
10.606353535353534,0.3754310115638214
10.757858585858585,0.37181311444546444
10.909363636363636,0.37136341771885134
11.060868686868686,0.37208987413619254
11.212373737373737,0.36980119575585396
11.363878787878788,0.37401403456326127
11.515383838383837,0.3713179786912422
11.666888888888888,0.3662792463022999
11.818393939393939,0.3681910278762734
11.96989898989899,0.36794807147802455
12.12140404040404,0.36528363126874563
12.27290909090909,0.36471877194200514
12.424414141414141,0.36446559780602295
12.57591919191919,0.3619056023231364
12.727424242424242,0.36061680753777653
12.878929292929293,0.36172113125742256
13.030434343434342,0.3642724088106327
13.181939393939393,0.3598990689640538
13.333444444444444,0.36095523433318577
13.484949494949495,0.3635091137732569
13.636454545454544,0.36286041858096824
13.787959595959595,0.3558252657896373
13.939464646464646,0.3555422741260578
14.090969696969696,0.35742916096514254
14.242474747474747,0.3543287742202551
14.393979797979798,0.3536179434507675
14.545484848484849,0.3571391400888558
14.696989898989898,0.352537753134711
14.848494949494949,0.35317863839586766
15.0,0.3554505884952269
