energy,results
0.001,0.5
0.1525050505050505,0.5
0.304010101010101,0.5
0.45551515151515154,0.5
0.607020202020202,0.5
0.7585252525252525,0.5
0.9100303030303031,0.5
1.0615353535353533,0.5
1.213040404040404,0.5
1.3645454545454545,0.5
1.5160505050505049,0.5
1.6675555555555555,0.5
1.819060606060606,0.5
1.9705656565656564,0.5
2.1220707070707068,0.5
2.2735757575757574,0.5
2.425080808080808,0.5
2.5765858585858585,0.5
2.728090909090909,0.5
2.8795959595959593,0.5
3.03110101010101,0.5
3.1826060606060604,0.5
3.334111111111111,0.5
3.4856161616161616,0.5
3.637121212121212,0.5
3.7886262626262623,0.5
3.940131313131313,0.5
4.091636363636364,0.5
4.243141414141414,0.5
4.394646464646465,0.5
4.546151515151515,0.5
4.697656565656566,0.5
4.8491616161616165,0.5
5.000666666666667,0.5
5.152171717171718,0.5
5.303676767676768,0.5
5.455181818181819,0.5
5.606686868686869,0.5
5.758191919191919,0.5
5.90969696969697,0.5
6.06120202020202,0.5
6.212707070707071,0.5
6.364212121212121,0.5
6.515717171717172,0.5
6.667222222222223,0.5
6.818727272727273,0.5
6.970232323232324,0.5
7.121737373737374,0.5
7.273242424242425,0.5
7.424747474747475,0.5
7.576252525252525,0.5
7.727757575757576,0.5
7.879262626262626,0.5
8.030767676767676,0.5
8.182272727272727,0.5
8.333777777777778,0.5
8.485282828282827,0.5
8.636787878787878,0.5
8.788292929292929,0.5
8.939797979797978,0.5
9.09130303030303,0.5
9.24280808080808,0.5
9.394313131313131,0.5
9.54581818181818,0.5
9.697323232323232,0.5
9.848828282828283,0.5
10.000333333333332,0.5
10.151838383838383,0.5
10.303343434343434,0.5
10.454848484848485,0.5
10.606353535353534,0.5
10.757858585858585,0.5
10.909363636363636,0.5
11.060868686868686,0.5
11.212373737373737,0.5
11.363878787878788,0.5
11.515383838383837,0.5
11.666888888888888,0.5
11.818393939393939,0.5
11.96989898989899,0.5
12.12140404040404,0.5
12.27290909090909,0.5
12.424414141414141,0.5
12.57591919191919,0.5
12.727424242424242,0.5
12.878929292929293,0.5
13.030434343434342,0.5
13.181939393939393,0.5
13.333444444444444,0.5
13.484949494949495,0.5
13.636454545454544,0.5
13.787959595959595,0.5
13.939464646464646,0.5
14.090969696969696,0.5
14.242474747474747,0.5
14.393979797979798,0.5
14.545484848484849,0.5
14.696989898989898,0.5
14.848494949494949,0.5
15.0,0.5
