energy,probability,prob_up,prob_down,energy_left,energy_right
0.32010386956442644,0.5592965045675733,0.6296482714531217,0.49095479583220314,0.2303742605678052,0.4159562071017937
0.8587414759739849,0.5291457473309097,0.5783919611475914,0.4798994951755576,0.8587414759739849,0.8587414759739849
1.4412195541919735,0.4296482331144515,0.5402010096488848,0.3201005048244425,1.4412195541919735,1.4412195541919735
8.79922225505614,0.3452261358549955,0.3663315739078511,0.32512563103055303,3.011867760910397,13.810573375773403
9.295099681598733,0.3371859032542822,0.35628132149562985,0.31708539842983974,4.9935877092873815,13.979853933044948
