energy,Pee_rate,rate_up,rate_down,energy_left,energy_right
8.167487734716596,0.4122806214449698,0.4228070108514083,0.40175436588755825,6.128078723313097,10.472905881848884
8.980295494298248,0.41491226062440034,0.42105255126953123,0.4114035087719299,7.103448936808329,11.019704505701748
9.926108385492576,0.4236841904489618,0.4289473684210527,0.4201754385964912,8.477832290148461,11.729063328475075
11.049260700506096,0.42105255126953123,0.42543851618181194,0.41491226062440034,9.586206507759806,12.453201376147131
11.921181977192997,0.427192975763689,0.437719298245614,0.41666658635725057,10.532019398954134,13.044334292206518
12.600984605161978,0.4859649122807017,0.5114034886945757,0.46052623548005756,11.389162578238864,13.517240174055402
13.118225906713938,0.4894736641331722,0.561403495387027,0.4192982255366816,11.965516269399515,14.004926408299575
